Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Segment,Region,State,City,Category,Sub_Category,Quantity,Discount,Sales,Profit
4360,ORD-2024-02442,2024-03-05,2024-03-10,First Class,Corporate,South,Kerala,Kochi,Home Appliances,Lighting,8,0.3,52101.45,671.44
4361,ORD-2024-01965,2024-03-05,2024-03-10,Second Class,Consumer,South,Telangana,Hyderabad,Clothing,Men,3,0.2,4290.4,657.87
4362,ORD-2024-03915,2024-03-05,2024-03-10,Standard Class,Consumer,East,Bihar,Patna,Clothing,Men,1,0.0,1893.47,246.26
4363,ORD-2024-01279,2024-03-05,2024-03-11,Standard Class,Consumer,North,Rajasthan,Jaipur,Electronics,Laptops,5,0.0,41067.09,4579.92
4364,ORD-2024-03344,2024-03-05,2024-03-06,Standard Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Binders,1,0.05,1148.12,262.69
4365,ORD-2024-04550,2024-03-05,2024-03-10,Standard Class,Corporate,West,Maharashtra,Nagpur,Home Appliances,Cleaning,8,0.0,90662.14,5996.02
4366,ORD-2024-01388,2024-03-05,2024-03-07,First Class,Consumer,North,Rajasthan,Jaipur,Clothing,Footwear,6,0.0,3516.74,1103.17
4367,ORD-2024-05307,2024-03-05,2024-03-06,Standard Class,Consumer,West,Maharashtra,Nagpur,Clothing,Footwear,10,0.0,38088.0,8084.48
4368,ORD-2024-02440,2024-03-05,2024-03-08,First Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Cleaning,7,0.0,71650.89,-1174.69
4369,ORD-2024-00727,2024-03-05,2024-03-09,First Class,Consumer,West,Maharashtra,Mumbai,Clothing,Men,6,0.15,8479.57,1238.92
4370,ORD-2024-04994,2024-03-05,2024-03-10,Second Class,Consumer,West,Maharashtra,Pune,Office Supplies,Stationery,1,0.0,1547.0,331.07
4371,ORD-2024-03569,2024-03-06,2024-03-07,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Kids,10,0.15,6846.45,1084.89
4372,ORD-2024-01584,2024-03-06,2024-03-10,First Class,Small Business,East,Odisha,Bhubaneswar,Electronics,Laptops,10,0.1,48035.98,2579.57
4373,ORD-2024-02927,2024-03-06,2024-03-10,Standard Class,Small Business,West,Maharashtra,Nagpur,Office Supplies,Binders,8,0.0,6415.96,1110.13
4374,ORD-2024-03730,2024-03-07,2024-03-09,Same Day,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,3,0.05,3821.38,61.26
4375,ORD-2024-01788,2024-03-07,2024-03-10,Standard Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Cooling,11,0.05,77877.93,768.7
4376,ORD-2024-01558,2024-03-07,2024-03-08,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Kids,8,0.0,32949.78,5661.08
4377,ORD-2024-03551,2024-03-07,2024-03-10,Second Class,Corporate,East,West Bengal,Kolkata,Clothing,Footwear,3,0.2,9188.95,809.66
4378,ORD-2024-02496,2024-03-07,2024-03-13,Standard Class,Consumer,West,Maharashtra,Pune,Home Appliances,Cooling,8,0.15,25440.25,1368.49
4379,ORD-2024-02990,2024-03-07,2024-03-10,Second Class,Corporate,South,Karnataka,Bengaluru,Home Appliances,Cooling,9,0.0,58286.67,13097.05
4380,ORD-2024-05145,2024-03-07,2024-03-09,First Class,Consumer,East,Assam,Guwahati,Clothing,Footwear,10,0.0,29464.83,8087.44
4381,ORD-2024-03511,2024-03-07,2024-03-11,First Class,Consumer,South,Kerala,Kochi,Electronics,Cameras,11,0.05,303405.02,44979.58
4382,ORD-2024-00591,2024-03-08,2024-03-10,Same Day,Consumer,East,Bihar,Patna,Clothing,Men,6,0.05,16013.71,3191.44
4383,ORD-2024-01044,2024-03-08,2024-03-09,Standard Class,Corporate,North,Delhi,Delhi,Home Appliances,Lighting,8,0.0,63158.44,4906.75
4384,ORD-2024-01714,2024-03-08,2024-03-15,Standard Class,Corporate,East,Assam,Guwahati,Clothing,Women,2,0.1,2536.73,560.22
4385,ORD-2024-05265,2024-03-08,2024-03-12,Second Class,Consumer,North,Delhi,Delhi,Office Supplies,Stationery,7,0.0,5723.96,1439.38
4386,ORD-2024-04470,2024-03-08,2024-03-11,First Class,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,12,0.3,2014.47,107.25
4387,ORD-2024-04539,2024-03-09,2024-03-12,Same Day,Small Business,West,Maharashtra,Mumbai,Electronics,Accessories,6,0.0,64549.57,5607.29
4388,ORD-2024-00787,2024-03-09,2024-03-12,Second Class,Consumer,East,Assam,Guwahati,Electronics,Cameras,7,0.0,13279.14,1992.34
4389,ORD-2024-03239,2024-03-09,2024-03-11,Second Class,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Footwear,9,0.0,18076.37,4177.14
4390,ORD-2024-01493,2024-03-09,2024-03-13,Same Day,Corporate,East,Odisha,Bhubaneswar,Electronics,Laptops,2,0.15,6383.6,-56.53
4391,ORD-2024-05705,2024-03-09,2024-03-11,Second Class,Small Business,North,Delhi,Delhi,Electronics,Cameras,2,0.0,55593.13,4414.52
4392,ORD-2024-05487,2024-03-10,2024-03-14,Second Class,Corporate,North,Delhi,Delhi,Home Appliances,Lighting,7,0.2,52312.63,-625.14
4393,ORD-2024-02921,2024-03-10,2024-03-11,Standard Class,Consumer,South,Telangana,Hyderabad,Office Supplies,Binders,10,0.1,10131.21,880.1
4394,ORD-2024-03139,2024-03-10,2024-03-16,Standard Class,Consumer,North,Delhi,Delhi,Office Supplies,Labels,8,0.0,8113.06,1690.83
4395,ORD-2024-01050,2024-03-10,2024-03-14,Standard Class,Consumer,North,Delhi,Delhi,Home Appliances,Kitchen,10,0.0,69530.01,11319.87
4396,ORD-2024-05990,2024-03-10,2024-03-14,First Class,Consumer,West,Maharashtra,Nagpur,Clothing,Women,10,0.0,22859.08,4488.63
4397,ORD-2024-04674,2024-03-11,2024-03-18,Standard Class,Corporate,South,Karnataka,Bengaluru,Clothing,Footwear,5,0.05,17578.23,2314.94
4398,ORD-2024-01237,2024-03-11,2024-03-13,Standard Class,Consumer,South,Karnataka,Bengaluru,Electronics,Accessories,12,0.0,20855.43,4184.89
4399,ORD-2024-00536,2024-03-11,2024-03-15,Same Day,Small Business,North,Delhi,Delhi,Home Appliances,Cleaning,4,0.3,14611.94,-981.28
4400,ORD-2024-01903,2024-03-11,2024-03-16,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Footwear,6,0.0,9668.44,2807.59
4401,ORD-2024-02979,2024-03-11,2024-03-16,Standard Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,4,0.05,387.88,72.77
4402,ORD-2024-05764,2024-03-11,2024-03-13,Standard Class,Corporate,South,Kerala,Kochi,Clothing,Women,12,0.2,29232.09,1043.91
4403,ORD-2024-00545,2024-03-11,2024-03-13,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Men,2,0.1,4169.74,90.49
4404,ORD-2024-04883,2024-03-12,2024-03-16,Standard Class,Corporate,East,West Bengal,Kolkata,Home Appliances,Cooling,5,0.05,34960.33,134.83
4405,ORD-2024-02643,2024-03-12,2024-03-14,First Class,Consumer,North,Chandigarh,Chandigarh,Electronics,Mobiles,7,0.05,160121.99,3865.66
4406,ORD-2024-03875,2024-03-12,2024-03-15,Same Day,Consumer,North,Chandigarh,Chandigarh,Clothing,Women,8,0.15,9059.59,911.74
4407,ORD-2024-00386,2024-03-12,2024-03-17,Standard Class,Consumer,North,Delhi,Delhi,Clothing,Kids,1,0.15,1951.68,300.6
4408,ORD-2024-04151,2024-03-12,2024-03-16,Standard Class,Corporate,West,Maharashtra,Nagpur,Electronics,Cameras,4,0.3,25364.32,-1360.14
4409,ORD-2024-04109,2024-03-12,2024-03-15,First Class,Corporate,East,Assam,Guwahati,Home Appliances,Lighting,2,0.1,12591.4,226.38
4410,ORD-2024-05055,2024-03-13,2024-03-19,Standard Class,Small Business,South,Kerala,Kochi,Electronics,Accessories,9,0.0,165034.25,4456.77
4411,ORD-2024-00477,2024-03-13,2024-03-14,Standard Class,Corporate,West,Maharashtra,Nagpur,Office Supplies,Labels,6,0.1,7024.22,1156.14
4412,ORD-2024-03817,2024-03-13,2024-03-15,Standard Class,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Women,8,0.0,28171.31,5550.62
4413,ORD-2024-03449,2024-03-13,2024-03-18,Second Class,Consumer,North,Uttar Pradesh,Lucknow,Electronics,Cameras,10,0.1,167207.93,4470.81
4414,ORD-2024-03591,2024-03-13,2024-03-17,First Class,Corporate,North,Uttar Pradesh,Lucknow,Electronics,Laptops,3,0.0,26053.63,4275.47
4415,ORD-2024-03053,2024-03-13,2024-03-18,Standard Class,Consumer,North,Delhi,Delhi,Electronics,Accessories,11,0.05,100256.4,5783.5
4416,ORD-2024-05298,2024-03-13,2024-03-16,Standard Class,Corporate,East,Odisha,Bhubaneswar,Clothing,Footwear,3,0.0,14008.68,3719.72
4417,ORD-2024-05656,2024-03-14,2024-03-21,Standard Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Labels,8,0.0,9102.03,1198.3
4418,ORD-2024-04804,2024-03-14,2024-03-21,Standard Class,Consumer,South,Telangana,Hyderabad,Clothing,Kids,3,0.1,12888.3,1643.58
4419,ORD-2024-01487,2024-03-14,2024-03-20,First Class,Consumer,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,6,0.05,42460.16,-1278.13
4420,ORD-2024-04409,2024-03-14,2024-03-21,Standard Class,Small Business,West,Maharashtra,Mumbai,Furniture,Chairs,6,0.15,87788.04,-5490.75
4421,ORD-2024-01904,2024-03-15,2024-03-17,Second Class,Consumer,South,Telangana,Hyderabad,Clothing,Women,12,0.0,8412.41,2037.31
4422,ORD-2024-04032,2024-03-15,2024-03-18,First Class,Consumer,North,Delhi,Delhi,Electronics,Mobiles,10,0.3,27677.59,-3735.74
4423,ORD-2024-03177,2024-03-15,2024-03-21,Standard Class,Small Business,East,West Bengal,Kolkata,Electronics,Mobiles,4,0.0,24277.37,291.16
4424,ORD-2024-04340,2024-03-15,2024-03-18,First Class,Consumer,West,Maharashtra,Pune,Electronics,Mobiles,5,0.05,36746.25,2056.28
4425,ORD-2024-00931,2024-03-15,2024-03-17,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Accessories,10,0.05,105990.95,4418.55
4426,ORD-2024-01338,2024-03-15,2024-03-21,Standard Class,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,10,0.05,39348.26,-2484.77
4427,ORD-2024-00250,2024-03-15,2024-03-17,Same Day,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,8,0.1,38030.89,-1738.05
4428,ORD-2024-03499,2024-03-16,2024-03-21,Second Class,Consumer,South,Telangana,Hyderabad,Clothing,Men,3,0.0,1822.62,380.95
4429,ORD-2024-03527,2024-03-16,2024-03-18,Standard Class,Corporate,West,Maharashtra,Pune,Furniture,Chairs,5,0.05,13347.82,-759.17
4430,ORD-2024-01553,2024-03-16,2024-03-23,Second Class,Consumer,East,West Bengal,Kolkata,Electronics,Cameras,9,0.1,149319.8,-400.02
4431,ORD-2024-01923,2024-03-16,2024-03-22,Standard Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Kitchen,10,0.05,57933.11,-542.52
4432,ORD-2024-04842,2024-03-16,2024-03-22,Same Day,Consumer,South,Telangana,Hyderabad,Furniture,Bookcases,10,0.1,35438.37,-2319.74
4433,ORD-2024-03379,2024-03-16,2024-03-19,Standard Class,Consumer,East,Assam,Guwahati,Furniture,Storage,4,0.0,35875.18,371.59
4434,ORD-2024-05850,2024-03-16,2024-03-18,Standard Class,Corporate,South,Kerala,Kochi,Office Supplies,Stationery,4,0.05,6765.91,819.19
4435,ORD-2024-01489,2024-03-17,2024-03-24,Second Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Mobiles,3,0.05,66230.9,-1095.42
4436,ORD-2024-05385,2024-03-17,2024-03-24,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Mobiles,6,0.05,64482.28,8094.97
4437,ORD-2024-00597,2024-03-17,2024-03-19,Standard Class,Consumer,South,Karnataka,Bengaluru,Furniture,Bookcases,5,0.2,83104.64,-11318.23
4438,ORD-2024-00578,2024-03-17,2024-03-18,Same Day,Consumer,East,Assam,Guwahati,Furniture,Storage,3,0.0,52176.46,1369.73
4439,ORD-2024-01404,2024-03-18,2024-03-24,First Class,Consumer,South,Kerala,Kochi,Electronics,Laptops,9,0.3,79745.94,-547.28
4440,ORD-2024-01306,2024-03-18,2024-03-19,Second Class,Corporate,East,Bihar,Patna,Furniture,Tables,6,0.3,16061.95,-3596.4
4441,ORD-2024-01563,2024-03-18,2024-03-20,Same Day,Consumer,West,Maharashtra,Nagpur,Office Supplies,Stationery,5,0.0,579.02,20.0
4442,ORD-2024-02332,2024-03-18,2024-03-19,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Footwear,9,0.0,40335.89,8700.61
4443,ORD-2024-05899,2024-03-19,2024-03-24,Standard Class,Corporate,East,Assam,Guwahati,Office Supplies,Stationery,7,0.1,1624.49,214.84
4444,ORD-2024-00475,2024-03-19,2024-03-26,Same Day,Corporate,West,Maharashtra,Nagpur,Furniture,Storage,5,0.0,20819.49,1638.45
4445,ORD-2024-01641,2024-03-19,2024-03-23,First Class,Consumer,West,Maharashtra,Pune,Clothing,Kids,7,0.0,15169.44,3359.32
4446,ORD-2024-04149,2024-03-19,2024-03-20,First Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Mobiles,6,0.05,149833.92,6609.63
4447,ORD-2024-04327,2024-03-19,2024-03-20,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Accessories,6,0.2,127788.83,-4566.16
4448,ORD-2024-02610,2024-03-19,2024-03-23,Standard Class,Consumer,South,Kerala,Kochi,Clothing,Men,6,0.0,14967.15,4437.65
4449,ORD-2024-02361,2024-03-20,2024-03-26,Second Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Binders,5,0.2,854.4,15.58
4450,ORD-2024-00548,2024-03-20,2024-03-24,Same Day,Corporate,East,Bihar,Patna,Office Supplies,Paper,2,0.0,1245.32,208.99
4451,ORD-2024-00615,2024-03-20,2024-03-22,Standard Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Women,8,0.0,34925.01,12808.58
4452,ORD-2024-01992,2024-03-20,2024-03-26,First Class,Small Business,North,Chandigarh,Chandigarh,Electronics,Laptops,10,0.2,186902.42,8458.73
4453,ORD-2024-00064,2024-03-21,2024-03-24,First Class,Consumer,East,Bihar,Patna,Home Appliances,Cooling,1,0.05,8564.86,-143.65
4454,ORD-2024-02370,2024-03-21,2024-03-23,First Class,Small Business,East,Assam,Guwahati,Electronics,Mobiles,9,0.05,210256.98,31359.55
4455,ORD-2024-00342,2024-03-21,2024-03-27,Standard Class,Small Business,North,Delhi,Delhi,Office Supplies,Stationery,1,0.0,1157.33,225.24
4456,ORD-2024-02044,2024-03-22,2024-03-27,Standard Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Paper,11,0.05,10298.34,1690.38
4457,ORD-2024-04756,2024-03-22,2024-03-25,First Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Stationery,3,0.0,737.62,145.83
4458,ORD-2024-05632,2024-03-22,2024-03-26,Second Class,Small Business,North,Chandigarh,Chandigarh,Clothing,Men,5,0.0,3787.64,1029.82
4459,ORD-2024-05748,2024-03-22,2024-03-28,Second Class,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Binders,3,0.1,4520.96,642.59
4460,ORD-2024-04963,2024-03-22,2024-03-23,Standard Class,Consumer,West,Maharashtra,Nagpur,Electronics,Accessories,6,0.0,119336.71,11050.5
4461,ORD-2024-00810,2024-03-22,2024-03-29,Standard Class,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,3,0.1,900.21,68.71
4462,ORD-2024-03850,2024-03-22,2024-03-25,First Class,Small Business,East,West Bengal,Kolkata,Electronics,Laptops,2,0.0,33640.33,471.33
4463,ORD-2024-04241,2024-03-22,2024-03-26,Standard Class,Consumer,East,West Bengal,Kolkata,Clothing,Kids,11,0.0,4134.5,452.67
4464,ORD-2024-00151,2024-03-23,2024-03-24,Standard Class,Corporate,North,Chandigarh,Chandigarh,Electronics,Accessories,6,0.15,146971.84,5883.22
4465,ORD-2024-05616,2024-03-23,2024-03-28,Standard Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Cooling,4,0.0,37708.52,-2760.75
4466,ORD-2024-05229,2024-03-23,2024-03-30,Second Class,Consumer,West,Maharashtra,Pune,Furniture,Chairs,5,0.0,96054.14,1538.09
4467,ORD-2024-00155,2024-03-23,2024-03-30,Second Class,Corporate,West,Maharashtra,Pune,Clothing,Kids,6,0.2,12183.74,1676.29
4468,ORD-2024-04602,2024-03-23,2024-03-25,Standard Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Paper,4,0.1,3001.6,559.04
4469,ORD-2024-03664,2024-03-23,2024-03-24,First Class,Consumer,South,Karnataka,Bengaluru,Furniture,Tables,3,0.1,36605.97,-1876.32
4470,ORD-2024-01066,2024-03-24,2024-03-29,Standard Class,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Stationery,11,0.2,3517.95,45.1
4471,ORD-2024-05858,2024-03-24,2024-03-27,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Footwear,5,0.1,19366.74,2690.35
4472,ORD-2024-03157,2024-03-24,2024-03-31,Second Class,Consumer,South,Kerala,Kochi,Furniture,Chairs,12,0.1,41576.79,-5997.27
4473,ORD-2024-02136,2024-03-24,2024-03-25,Standard Class,Small Business,East,Assam,Guwahati,Office Supplies,Stationery,5,0.0,1122.16,163.37
4474,ORD-2024-03108,2024-03-24,2024-03-29,Standard Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Stationery,12,0.0,14146.87,3032.29
4475,ORD-2024-00178,2024-03-25,2024-03-27,First Class,Small Business,North,Rajasthan,Jaipur,Clothing,Kids,7,0.0,11334.07,3481.96
4476,ORD-2024-00460,2024-03-25,2024-03-31,Standard Class,Consumer,East,Assam,Guwahati,Electronics,Cameras,4,0.0,86701.1,2438.67
4477,ORD-2024-03170,2024-03-25,2024-03-26,Standard Class,Small Business,East,Odisha,Bhubaneswar,Clothing,Footwear,2,0.05,6092.72,1036.02
4478,ORD-2024-04449,2024-03-25,2024-04-01,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Laptops,4,0.0,93832.84,12089.86
4479,ORD-2024-00610,2024-03-25,2024-03-29,Second Class,Corporate,South,Telangana,Hyderabad,Electronics,Mobiles,11,0.05,171619.56,28276.49
4480,ORD-2024-05400,2024-03-25,2024-03-27,Same Day,Consumer,North,Chandigarh,Chandigarh,Home Appliances,Cleaning,6,0.0,80991.72,7993.03
4481,ORD-2024-05582,2024-03-26,2024-04-01,Standard Class,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Stationery,12,0.1,6692.2,1280.78
4482,ORD-2024-02751,2024-03-26,2024-04-01,First Class,Corporate,North,Delhi,Delhi,Clothing,Women,4,0.2,5940.82,1338.64
4483,ORD-2024-02717,2024-03-26,2024-04-02,Standard Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Men,2,0.0,7654.65,1971.31
4484,ORD-2024-03437,2024-03-26,2024-03-29,Standard Class,Corporate,West,Gujarat,Ahmedabad,Electronics,Accessories,6,0.1,21200.29,1789.83
4485,ORD-2024-05998,2024-03-26,2024-03-27,Same Day,Consumer,North,Chandigarh,Chandigarh,Furniture,Chairs,8,0.0,115344.1,-10732.1
4486,ORD-2024-00077,2024-03-27,2024-03-31,First Class,Consumer,South,Kerala,Kochi,Office Supplies,Paper,12,0.2,11685.96,995.91
4487,ORD-2024-04030,2024-03-27,2024-03-28,Second Class,Consumer,North,Chandigarh,Chandigarh,Electronics,Laptops,2,0.0,30448.96,4510.33
4488,ORD-2024-01427,2024-03-27,2024-03-30,Second Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Paper,7,0.05,8512.81,2369.73
4489,ORD-2024-03223,2024-03-28,2024-04-02,Second Class,Small Business,North,Delhi,Delhi,Electronics,Laptops,11,0.0,163781.88,29846.33
4490,ORD-2024-03647,2024-03-28,2024-04-01,First Class,Consumer,North,Delhi,Delhi,Electronics,Laptops,12,0.15,101281.45,4103.89
4491,ORD-2024-00770,2024-03-28,2024-04-01,Second Class,Corporate,North,Rajasthan,Jaipur,Clothing,Footwear,4,0.3,9443.81,1688.05
4492,ORD-2024-05286,2024-03-28,2024-03-29,Standard Class,Consumer,South,Karnataka,Bengaluru,Electronics,Laptops,10,0.0,124408.46,15544.79
4493,ORD-2024-01133,2024-03-28,2024-03-31,First Class,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Kitchen,5,0.05,60826.02,9234.77
4494,ORD-2024-02538,2024-03-28,2024-03-30,Second Class,Corporate,West,Maharashtra,Pune,Home Appliances,Cooling,6,0.0,32706.42,4418.88
4495,ORD-2024-02114,2024-03-28,2024-04-01,First Class,Consumer,West,Maharashtra,Nagpur,Electronics,Cameras,1,0.2,18610.03,-1119.04
4496,ORD-2024-02791,2024-03-29,2024-04-03,First Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Cameras,2,0.2,3666.33,130.89
4497,ORD-2024-04632,2024-03-29,2024-04-04,Same Day,Consumer,South,Tamil Nadu,Chennai,Clothing,Footwear,6,0.1,3908.96,538.04
4498,ORD-2024-00164,2024-03-29,2024-04-05,Second Class,Consumer,North,Delhi,Delhi,Clothing,Kids,6,0.05,8600.15,1253.55
4499,ORD-2024-05871,2024-03-29,2024-03-31,Standard Class,Corporate,West,Maharashtra,Nagpur,Office Supplies,Stationery,2,0.3,128.66,-1.05
4500,ORD-2024-02048,2024-03-29,2024-04-04,Second Class,Consumer,North,Chandigarh,Chandigarh,Home Appliances,Kitchen,12,0.0,70870.4,5630.08
4501,ORD-2024-03300,2024-03-29,2024-04-04,Standard Class,Consumer,South,Kerala,Kochi,Furniture,Chairs,10,0.05,169748.44,3944.76
4502,ORD-2024-04948,2024-03-29,2024-04-01,Same Day,Consumer,East,West Bengal,Kolkata,Furniture,Tables,9,0.0,138953.92,-13906.04
4503,ORD-2024-00030,2024-03-29,2024-03-31,Standard Class,Corporate,North,Rajasthan,Jaipur,Office Supplies,Paper,3,0.05,3895.03,535.56
4504,ORD-2024-05363,2024-03-30,2024-03-31,Second Class,Consumer,West,Maharashtra,Pune,Office Supplies,Binders,1,0.0,1654.93,304.03
4505,ORD-2024-04908,2024-03-30,2024-04-05,First Class,Consumer,West,Maharashtra,Pune,Home Appliances,Cleaning,5,0.05,16490.81,-234.33
4506,ORD-2024-00673,2024-03-30,2024-04-01,Second Class,Small Business,South,Telangana,Hyderabad,Furniture,Bookcases,2,0.0,9500.4,-385.35
4507,ORD-2024-01986,2024-03-30,2024-04-03,Second Class,Consumer,North,Rajasthan,Jaipur,Electronics,Mobiles,2,0.05,22074.64,2335.17
4508,ORD-2024-01733,2024-03-30,2024-04-04,First Class,Small Business,South,Karnataka,Bengaluru,Clothing,Men,11,0.1,32162.31,5430.12
4509,ORD-2024-03459,2024-03-30,2024-04-04,Second Class,Consumer,North,Rajasthan,Jaipur,Furniture,Storage,11,0.05,146874.38,-6443.5
4510,ORD-2024-01973,2024-03-30,2024-04-04,First Class,Corporate,East,Assam,Guwahati,Electronics,Laptops,7,0.2,122607.2,4825.09
4511,ORD-2024-03801,2024-03-30,2024-04-01,Same Day,Consumer,South,Tamil Nadu,Chennai,Electronics,Cameras,4,0.0,98339.51,1641.04
4512,ORD-2024-02854,2024-03-30,2024-03-31,Standard Class,Small Business,North,Rajasthan,Jaipur,Electronics,Laptops,4,0.1,84995.81,5374.5
4513,ORD-2024-03874,2024-03-30,2024-03-31,Standard Class,Consumer,South,Kerala,Kochi,Furniture,Tables,9,0.0,21338.7,-2317.71
4514,ORD-2024-01123,2024-03-31,2024-04-02,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Storage,2,0.05,3685.56,-24.61
4515,ORD-2024-04468,2024-03-31,2024-04-03,First Class,Small Business,South,Telangana,Hyderabad,Clothing,Men,5,0.0,17614.04,4316.51
4516,ORD-2024-05078,2024-03-31,2024-04-03,Standard Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Kitchen,2,0.0,22116.89,3145.67
4517,ORD-2024-05867,2024-03-31,2024-04-04,Second Class,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Cooling,12,0.0,140997.64,5720.54
4518,ORD-2024-04461,2024-03-31,2024-04-04,First Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Chairs,7,0.1,14706.08,19.35
4519,ORD-2024-01067,2024-04-01,2024-04-02,Same Day,Consumer,East,Bihar,Patna,Clothing,Women,8,0.0,27546.55,3920.4
4520,ORD-2024-02982,2024-04-01,2024-04-08,Standard Class,Corporate,East,Assam,Guwahati,Office Supplies,Paper,10,0.0,14131.17,3622.4
4521,ORD-2024-02782,2024-04-01,2024-04-04,First Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Lighting,1,0.0,5002.62,205.18
4522,ORD-2024-00984,2024-04-01,2024-04-05,First Class,Consumer,West,Gujarat,Ahmedabad,Home Appliances,Cooling,4,0.1,21091.21,572.36
4523,ORD-2024-00075,2024-04-02,2024-04-06,Standard Class,Consumer,East,Assam,Guwahati,Clothing,Men,11,0.0,39900.16,2506.34
